#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Taibaiella	Unclassified	KVB11	NZ_VWSH01000001.1	903876	947326	arylpolyene - resorcinol hybrid	False	flexirubin	11	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VWSH01000001.1/903876-947326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008629695.1/NZ_VWSH01000001/1/903876/947326
Aggregatibacter	aphrophilus	NJ8700	NC_012913.1	1687754	1753336	arylpolyene - resorcinol hybrid	False	aryl polyenes	27	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NC_012913.1/1687754-1753336	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000022985.1/NC_012913/1/1687754/1753336
Flavobacterium	macacae	YIM 102600	NZ_RQVR01000001.1	115605	170159	arylpolyene - resorcinol hybrid	False	flexirubin	88	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_RQVR01000001.1/115605-170159	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003865365.1/NZ_RQVR01000001/1/115605/170159
Porphyromonas	macacae	DSM 20710	NZ_KB904124.1	253932	294445	lanthipeptide - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB904124.1/253932-294445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379945.1/NZ_KB904124/1/253932/294445
Pseudomonas	Unclassified	R-22-3w-18	NZ_WKJZ01000001.1	930974	974091	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WKJZ01000001.1/930974-974091	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009763245.1/NZ_WKJZ01000001/1/930974/974091
Comamonas	testosteroni	None	NZ_CAIGKA010000003.1	293764	335699	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CAIGKA010000003.1/293764-335699	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_903797675.1/NZ_CAIGKA010000003/1/293764/335699
Prevotella	denticola	DSM 20614	NZ_ATWK01000028.1	0	31892	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ATWK01000028.1/0-31892	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000421205.1/NZ_ATWK01000028/1/0/31892
Flavobacterium	hydatis	ATCC 29551	NZ_MUGY01000027.1	51122	107170	arylpolyene - resorcinol hybrid	False	flexirubin	88	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_MUGY01000027.1/51122-107170	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002217335.1/NZ_MUGY01000027/1/51122/107170
Flavobacterium	columnare	ATCC 49512	NC_016510.2	2769967	2819934	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_016510.2/2769967-2819934	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000240075.2/NC_016510/2/2769967/2819934
Flavobacterium	psychrophilum	FPG3	NZ_CP007207.1	2489758	2547640	arylpolyene - resorcinol hybrid	False	flexirubin	86	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP007207.1/2489758-2547640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000754405.1/NZ_CP007207/1/2489758/2547640
Tannerella	forsythia	UB4	NZ_FMML01000068.1	64349	105507	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMML01000068.1/64349-105507	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900096715.1/NZ_FMML01000068/1/64349/105507
Chryseobacterium	Unclassified	cx-624	NZ_CP059472.1	1435433	1498375	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP059472.1/1435433-1498375	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014041915.1/NZ_CP059472/1/1435433/1498375
Bordetella	petrii	DSM 12804	NC_010170.1	5102823	5144755	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010170.1/5102823-5144755	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067205.1/NC_010170/1/5102823/5144755
Eikenella	Unclassified	HMSC073A11	NZ_KV820975.1	0	12206	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV820975.1/0-12206	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001815545.1/NZ_KV820975/1/0/12206
Chryseolinea	soli	KIS68-18	NZ_CP032382.1	3392996	3439138	arylpolyene - resorcinol hybrid	False	flexirubin	13	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP032382.1/3392996-3439138	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003589925.1/NZ_CP032382/1/3392996/3439138
Azoarcus	communis	TSPY31	NZ_CP022188.1	1629719	1690589	arylpolyene - resorcinol hybrid	False	JBIR-06	16	BGC0001918	https://antismash-db.secondarymetabolites.org/go/NZ_CP022188.1/1629719-1690589	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003111665.1/NZ_CP022188/1/1629719/1690589
Legionella	shakespearei	DSM 23087	NZ_KB892382.1	0	30893	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB892382.1/0-30893	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000373765.1/NZ_KB892382/1/0/30893
Flavobacterium	Unclassified	T13	NZ_RPOC01000001.1	603548	657721	arylpolyene - resorcinol hybrid	False	flexirubin	94	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_RPOC01000001.1/603548-657721	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003946915.1/NZ_RPOC01000001/1/603548/657721
Pseudomonas	alcaliphila	JCM 10630	NZ_FNAE01000001.1	1579396	1632252	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_FNAE01000001.1/1579396-1632252	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101755.1/NZ_FNAE01000001/1/1579396/1632252
Chryseobacterium	Unclassified	SN22	NZ_VTSX01000014.1	61459	124100	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VTSX01000014.1/61459-124100	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008329705.1/NZ_VTSX01000014/1/61459/124100
Azoarcus	Unclassified	DD4	NZ_CP022958.1	348409	399910	arylpolyene - resorcinol hybrid	False	JBIR-06	16	BGC0001918	https://antismash-db.secondarymetabolites.org/go/NZ_CP022958.1/348409-399910	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006496635.1/NZ_CP022958/1/348409/399910
Pseudomonas	Unclassified	URMO17WK12:I4	NZ_AZVM01000004.1	250292	303496	arylpolyene - resorcinol hybrid	False	APE Vf	40	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_AZVM01000004.1/250292-303496	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514215.1/NZ_AZVM01000004/1/250292/303496
Parabacteroides	merdae	BIOML-A18	NZ_WNDG01000025.1	19177	60317	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WNDG01000025.1/19177-60317	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009719905.1/NZ_WNDG01000025/1/19177/60317
Pseudomonas	Unclassified	NFPP33	NZ_FMXG01000001.1	691054	744048	arylpolyene - resorcinol hybrid	False	APE Vf	45	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_FMXG01000001.1/691054-744048	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103725.1/NZ_FMXG01000001/1/691054/744048
Demequina	Unclassified	NBRC 110056	NZ_BBRM01000007.1	55052	105855	resorcinol - terpene hybrid	False	carotenoid	33	BGC0000644	https://antismash-db.secondarymetabolites.org/go/NZ_BBRM01000007.1/55052-105855	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002090155.1/NZ_BBRM01000007/1/55052/105855
Chryseobacterium	indologenes	CI38	NZ_JACLDA010000007.1	230802	292037	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_JACLDA010000007.1/230802-292037	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014220695.1/NZ_JACLDA010000007/1/230802/292037
Rodentibacter	heylii	G1	NZ_CP040863.1	1405287	1458701	arylpolyene - resorcinol hybrid	False	APE Ec	31	BGC0000836	https://antismash-db.secondarymetabolites.org/go/NZ_CP040863.1/1405287-1458701	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010587025.1/NZ_CP040863/1/1405287/1458701
Bordetella	bronchiseptica	253	NC_019382.1	3547864	3589778	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_019382.1/3547864-3589778	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000318015.1/NC_019382/1/3547864/3589778
Chryseobacterium	Unclassified	StRB126	NZ_AP014624.1	5273182	5339401	arylpolyene - resorcinol hybrid	False	flexirubin	77	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_AP014624.1/5273182-5339401	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000829375.1/NZ_AP014624/1/5273182/5339401
Alcaligenes	faecalis	J481	NZ_KQ954451.1	13162	90035	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_KQ954451.1/13162-90035	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001530325.1/NZ_KQ954451/1/13162/90035
Parvularcula	flava	NH6-79	NZ_VCJR02000001.1	1727482	1768622	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VCJR02000001.1/1727482-1768622	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009712425.2/NZ_VCJR02000001/1/1727482/1768622
Alcaligenes	faecalis	J481	NZ_CP031747.1	1982468	2058860	resorcinol - t1nrps hybrid	False	bacillibactin	60	BGC0001185	https://antismash-db.secondarymetabolites.org/go/NZ_CP031747.1/1982468-2058860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005311025.1/NZ_CP031747/1/1982468/2058860
Chitinophaga	vietnamensis	VP 7442	NZ_LR655208.1	655645	737591	arylpolyene - nrps-like - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LR655208.1/655645-737591	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902167625.1/NZ_LR655208/1/655645/737591
Burkholderia	pseudomallei	BEC	NZ_KN150982.1	199049	248616	resorcinol - t1nrps hybrid	False	didemnin B / nordidemnin B / didemnin X / didemnin Y	18	BGC0000985	https://antismash-db.secondarymetabolites.org/go/NZ_KN150982.1/199049-248616	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000757305.1/NZ_KN150982/1/199049/248616
Chryseobacterium	indologenes	CI38	NZ_CP033930.1	2955806	3017040	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP033930.1/2955806-3017040	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815935.1/NZ_CP033930/1/2955806/3017040
Weeksella	virosa	DSM 16922	NC_015144.1	1621228	1673738	arylpolyene - resorcinol hybrid	False	flexirubin	61	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NC_015144.1/1621228-1673738	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000189415.1/NC_015144/1/1621228/1673738
Bacteroides	fragilis	DCMOUH0085B	NZ_SPGY01000026.1	11267	41288	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SPGY01000026.1/11267-41288	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844845.1/NZ_SPGY01000026/1/11267/41288
Cellulomonas	cellasea	RAS26	NZ_JACHVX010000003.1	112375	153515	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHVX010000003.1/112375-153515	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014190965.1/NZ_JACHVX010000003/1/112375/153515
Porphyromonas	gingivalis	11A	NZ_CP024601.1	303028	344185	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024601.1/303028-344185	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002753955.1/NZ_CP024601/1/303028/344185
Eikenella	corrodens	KCOM 3110	NZ_NHRS01000001.1	118465	159626	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NHRS01000001.1/118465-159626	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002204395.1/NZ_NHRS01000001/1/118465/159626
Neisseria	Unclassified	HMSC075C10	NZ_KV821248.1	58636	120310	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV821248.1/58636-120310	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001815615.1/NZ_KV821248/1/58636/120310
Neisseria	Unclassified	HMSC063B05	NZ_KV806753.1	133802	194760	arylpolyene - resorcinol hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV806753.1/133802-194760	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001811855.1/NZ_KV806753/1/133802/194760
Neisseria	sicca	UMB0321	NZ_CP059566.1	1304407	1350785	arylpolyene - resorcinol hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP059566.1/1304407-1350785	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014054945.1/NZ_CP059566/1/1304407/1350785
Haemophilus	parainfluenzae	NCTC10665	NZ_CP031477.1	1298253	1360441	arylpolyene - resorcinol hybrid	False	APE Vf	25	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_CP031477.1/1298253-1360441	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003390455.1/NZ_CP031477/1/1298253/1360441
Limnoglobus	roseus	PX52	NZ_CP042425.1	6448001	6489894	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP042425.1/6448001-6489894	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008254045.1/NZ_CP042425/1/6448001/6489894
Porphyromonas	gingivalis	11A	NZ_CP024597.1	1080682	1121720	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024597.1/1080682-1121720	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002754115.1/NZ_CP024597/1/1080682/1121720
Porphyromonas	gingivalis	11A	NZ_FUGG01000065.1	0	23168	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FUGG01000065.1/0-23168	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900157285.1/NZ_FUGG01000065/1/0/23168
Sulfurimonas	Unclassified	GYSZ_1	NZ_CP043617.1	2146092	2197989	arylpolyene - resorcinol hybrid	False	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP043617.1/2146092-2197989	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009258225.1/NZ_CP043617/1/2146092/2197989
Capnocytophaga	ochracea	F0287	NZ_GL573160.1	1664188	1705316	resorcinol	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_GL573160.1/1664188-1705316	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000183985.1/NZ_GL573160/1/1664188/1705316
Bacteroides	thetaiotaomicron	AM30-26	NZ_QSJP01000004.1	310082	340264	resorcinol	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QSJP01000004.1/310082-340264	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003469365.1/NZ_QSJP01000004/1/310082/340264
Prevotella	intermedia	KCOM 1741	NZ_CP024697.1	2621017	2662157	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024697.1/2621017-2662157	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002763575.1/NZ_CP024697/1/2621017/2662157
Dyadobacter	jiangsuensis	DSM 29057	NZ_PYAS01000013.1	145980	192163	arylpolyene - resorcinol hybrid	False	flexirubin	16	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_PYAS01000013.1/145980-192163	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003014695.1/NZ_PYAS01000013/1/145980/192163
Comamonas	testosteroni	R5-28	NZ_BDQJ01000001.1	665549	707484	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_BDQJ01000001.1/665549-707484	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002157685.1/NZ_BDQJ01000001/1/665549/707484
Flavobacterium	Unclassified	SNL9	NZ_VWSG01000007.1	144488	199258	arylpolyene - resorcinol hybrid	False	flexirubin	72	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VWSG01000007.1/144488-199258	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008629655.1/NZ_VWSG01000007/1/144488/199258
Comamonas	Unclassified	JUb58	NZ_SOAL01000003.1	58384	100328	resorcinol	False	asukamycin	4	BGC0000187	https://antismash-db.secondarymetabolites.org/go/NZ_SOAL01000003.1/58384-100328	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004364775.1/NZ_SOAL01000003/1/58384/100328
Chryseobacterium	indoltheticum	G0211	NZ_CP033928.1	2978114	3045243	arylpolyene - resorcinol hybrid	False	flexirubin	75	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP033928.1/2978114-3045243	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815895.1/NZ_CP033928/1/2978114/3045243
Sphingobacterium	Unclassified	DSM 18850	NZ_VNHX01000008.1	2401	55075	arylpolyene - resorcinol hybrid	False	flexirubin	69	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_VNHX01000008.1/2401-55075	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008124885.1/NZ_VNHX01000008/1/2401/55075
Nodosilinea	nodulosa	PCC 7104	NZ_JH976537.1	1410975	1452892	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH976537.1/1410975-1452892	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000309385.1/NZ_JH976537/1/1410975/1452892
Azoarcus	olearius	DQS-4	NZ_CP016210.1	306642	353338	arylpolyene - resorcinol hybrid	False	neoantimycin	15	BGC0001919	https://antismash-db.secondarymetabolites.org/go/NZ_CP016210.1/306642-353338	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001682385.1/NZ_CP016210/1/306642/353338
Sorangium	cellulosum	So0157-2	NC_021658.1	1358265	1405261	phenazine - resorcinol hybrid	False	kirromycin	5	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NC_021658.1/1358265-1405261	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000418325.1/NC_021658/1/1358265/1405261
Capnocytophaga	sputigena	NCTC11097	NZ_CP022383.1	2165813	2206941	resorcinol	False	flexirubin	19	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_CP022383.1/2165813-2206941	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002302595.1/NZ_CP022383/1/2165813/2206941
Iodobacter	fluviatilis	DSM 3764	NZ_SMBT01000002.1	500459	542319	resorcinol	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SMBT01000002.1/500459-542319	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004346505.1/NZ_SMBT01000002/1/500459/542319
